Buchungen,Row,Error,Unique,Base Row,SysCode,Sektion,Datum,DatumBeleg,DatumValuta,Beleg,BelegProtokoll,BelegTyp,BelegOriginal,RechnungBeleg,RechnungAusgedruckt,DokLink,ExterneReferenz,Beschreibung,Bemerkungen,KontoSoll,KontoSollBeschr,KontoHaben,KontoHabenBeschr,Betrag,Saldo,MwStCode,MwStArtBetrag,MwStZusatzInfo,MwStUStProz,MwStProzentEffektiv,MwStSteuerbar,MwStBetrag,MwStKonto,MwStKontoBeschr,MwStProzentNichtAbziehbar,MwStNichtAbziehbar,MwStBuch,MwStUStNummer,KS1,KS1Beschr,KS2,KS2Beschr,KS3,KS3Beschr,Segment,DatumFälligkeit,DatumErwartet,DatumZahl,SperreNr,SperreBetrag,SperreFortlaufend,SperreZeile
,638,0,4,0,,,2024-11-04T00:00:00.000,,,643,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,432.25,,M81,,,8.10,8.10,399.86,32.39,2200,Umsatzsteuer (UST),,,32.39,,,,,,,,,,,,,,,
,639,0,5,0,,,2024-11-04T00:00:00.000,,,644,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,8107.50,,V81,,,-8.10,-8.10,7500.00,-607.50,2200,Umsatzsteuer (UST),,,-607.50,,,,,,,,,,,,,,,
,640,0,6,0,,,2024-11-05T00:00:00.000,,,645,,,,,,,,"McDonalds, Spesen",,5820,Spesen,1020,Bankguthaben,13.60,,I81,,,8.10,8.11,12.58,1.02,2200,Umsatzsteuer (UST),,,1.02,,,,,,,,,,,,,,,
,641,0,7,0,,,2024-11-05T00:00:00.000,,,646,,,,,,,,"McDonalds, Spesen",,5820,Spesen,1020,Bankguthaben,42.30,,I81,,,8.10,8.10,39.13,3.17,2200,Umsatzsteuer (UST),,,3.17,,,,,,,,,,,,,,,
,642,0,8,0,,,2024-11-06T00:00:00.000,,,647,,,,,,,,Adams Doner,,5820,Spesen,1020,Bankguthaben,49.80,,I81,,,8.10,8.10,46.07,3.73,2200,Umsatzsteuer (UST),,,3.73,,,,,,,,,,,,,,,
,643,0,9,0,,,2024-11-07T00:00:00.000,,,648,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,6.50,,I81,,,8.10,8.15,6.01,0.49,2200,Umsatzsteuer (UST),,,0.49,,,,,,,,,,,,,,,
,644,0,10,0,,,2024-11-07T00:00:00.000,,,649,,,,,,,,Strassenverkehrsamt Kanton ZH,,6230,"Verkehrsabgaben, Gebühren",1020,Bankguthaben,61.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,645,0,11,0,,,2024-11-07T00:00:00.000,,,650,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,129.20,,M81,,,8.10,8.10,119.52,9.68,2200,Umsatzsteuer (UST),,,9.68,,,,,,,,,,,,,,,
,646,0,12,0,,,2024-11-08T00:00:00.000,,,651,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,181.55,,I81,,,8.10,8.10,167.95,13.60,2200,Umsatzsteuer (UST),,,13.60,,,,,,,,,,,,,,,
,647,0,13,0,,,2024-11-08T00:00:00.000,,,652,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,181.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,648,0,14,0,,,2024-11-08T00:00:00.000,,,653,,,,,,,,"Bachmann, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1999.85,,V81,,,-8.10,-8.10,1850.00,-149.85,2200,Umsatzsteuer (UST),,,-149.85,,,,,,,,,,,,,,,
,649,0,15,0,,,2024-11-11T00:00:00.000,,,654,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,17.90,,I81,,,8.10,8.09,16.56,1.34,2200,Umsatzsteuer (UST),,,1.34,,,,,,,,,,,,,,,
,650,0,0,0,,,2024-11-11T00:00:00.000,,,655,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,140.90,,I81,,,8.10,8.10,130.34,10.56,2200,Umsatzsteuer (UST),,,10.56,,,,,,,,,,,,,,,
,651,0,16,0,,,2024-11-11T00:00:00.000,,,656,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1351.25,,V81,,,-8.10,-8.10,1250.00,-101.25,2200,Umsatzsteuer (UST),,,-101.25,,,,,,,,,,,,,,,
,652,0,17,0,,,2024-11-11T00:00:00.000,,,657,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1405.30,,V81,,,-8.10,-8.10,1300.00,-105.30,2200,Umsatzsteuer (UST),,,-105.30,,,,,,,,,,,,,,,
,653,0,18,0,,,2024-11-11T00:00:00.000,,,658,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3243.00,,V81,,,-8.10,-8.10,3000.00,-243.00,2200,Umsatzsteuer (UST),,,-243.00,,,,,,,,,,,,,,,
,654,0,19,0,,,2024-11-14T00:00:00.000,,,659,,,,,,,,Vaudoise Versicherungen,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,2226.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,655,0,20,0,,,2024-11-15T00:00:00.000,,,660,,,,,,,,Aldi,,5820,Spesen,1020,Bankguthaben,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,656,0,21,0,,,2024-11-15T00:00:00.000,,,661,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,5800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,657,0,22,0,,,2024-11-18T00:00:00.000,,,662,,,,,,,,Obi,,4000,Materialaufwand Produktion,1020,Bankguthaben,29.95,,M81,,,8.10,8.08,27.71,2.24,2200,Umsatzsteuer (UST),,,2.24,,,,,,,,,,,,,,,
,658,0,23,0,,,2024-11-18T00:00:00.000,,,663,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,67.30,,I26,,,2.60,2.61,65.59,1.71,2200,Umsatzsteuer (UST),,,1.71,,,,,,,,,,,,,,,
,659,0,24,0,,,2024-11-18T00:00:00.000,,,664,,,,,,,,Die Post,,6513,Porti,1020,Bankguthaben,87.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,660,0,25,0,,,2024-11-18T00:00:00.000,,,665,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,92.61,,I81,,,8.10,8.10,85.67,6.94,2200,Umsatzsteuer (UST),,,6.94,,,,,,,,,,,,,,,
,661,0,26,0,,,2024-11-18T00:00:00.000,,,666,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,288.90,,M81,,,8.10,8.10,267.25,21.65,2200,Umsatzsteuer (UST),,,21.65,,,,,,,,,,,,,,,
,662,0,27,0,,,2024-11-18T00:00:00.000,,,667,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,610.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,663,0,28,0,,,2024-11-18T00:00:00.000,,,668,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,972.90,,V81,,,-8.10,-8.10,900.00,-72.90,2200,Umsatzsteuer (UST),,,-72.90,,,,,,,,,,,,,,,
,664,0,29,0,,,2024-11-19T00:00:00.000,,,669,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,438.90,,M81,,,8.10,8.10,406.01,32.89,2200,Umsatzsteuer (UST),,,32.89,,,,,,,,,,,,,,,
,665,0,30,0,,,2024-11-19T00:00:00.000,,,670,,,,,,,,Strassenverkehrsamt Kanton ZH,,6230,"Verkehrsabgaben, Gebühren",1020,Bankguthaben,534.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,666,0,31,0,,,2024-11-20T00:00:00.000,,,671,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,176.15,,I81,,,8.10,8.10,162.95,13.20,2200,Umsatzsteuer (UST),,,13.20,,,,,,,,,,,,,,,
,667,0,32,0,,,2024-11-22T00:00:00.000,,,672,,,,,,,,Autocenter von Rotz,,6200,"Reparaturen, Service Fahrzeuge",1020,Bankguthaben,138.43,,I81,,,8.10,8.10,128.06,10.37,2200,Umsatzsteuer (UST),,,10.37,,,,,,,,,,,,,,,
,668,0,33,0,,,2024-11-22T00:00:00.000,,,673,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,222.10,,M81,,,8.10,8.10,205.46,16.64,2200,Umsatzsteuer (UST),,,16.64,,,,,,,,,,,,,,,
,669,0,34,0,,,2024-11-25T00:00:00.000,,,674,,,,,,,,Istanbul Restaurant,,5820,Spesen,1020,Bankguthaben,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,670,0,35,0,,,2024-11-25T00:00:00.000,,,675,,,,,,,,Migros,,5820,Spesen,1020,Bankguthaben,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,671,0,36,0,,,2024-11-25T00:00:00.000,,,676,,,,,,,,Migros,,5820,Spesen,1020,Bankguthaben,32.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,672,0,37,0,,,2024-11-25T00:00:00.000,,,677,,,,,,,,EKZ,,6400,"Strom, Wasser, Brennstoffe",1020,Bankguthaben,91.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,673,0,38,0,,,2024-11-25T00:00:00.000,,,678,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,167.45,,I81,,,8.10,8.10,154.90,12.55,2200,Umsatzsteuer (UST),,,12.55,,,,,,,,,,,,,,,
,674,0,39,0,,,2024-11-25T00:00:00.000,,,679,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,202.60,,I81,,,8.10,8.10,187.42,15.18,2200,Umsatzsteuer (UST),,,15.18,,,,,,,,,,,,,,,
,675,0,40,0,,,2024-11-25T00:00:00.000,,,680,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,676,0,41,0,,,2024-11-25T00:00:00.000,,,681,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,677,0,42,0,,,2024-11-25T00:00:00.000,,,682,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,678,0,43,0,,,2024-11-25T00:00:00.000,,,683,,,,,,,,Mobiliar,,6220,Fahrzeugversicherung,1020,Bankguthaben,1792.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,679,0,44,0,,,2024-11-25T00:00:00.000,,,684,,,,,,,,Isa Aksoy Dezember,,5000,Lohnaufwand,1020,Bankguthaben,5800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,680,0,0,0,,,2024-11-25T00:00:00.000,,,685,,,,,,,,Coop,,5820,Spesen,1020,Bankguthaben,5.90,,I26,,,2.60,2.61,5.75,0.15,2200,Umsatzsteuer (UST),,,0.15,,,,,,,,,,,,,,,
,681,0,45,0,,,2024-11-25T00:00:00.000,,,686,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,702.65,,V81,,,-8.10,-8.10,650.00,-52.65,2200,Umsatzsteuer (UST),,,-52.65,,,,,,,,,,,,,,,
,682,0,46,0,,,2024-11-25T00:00:00.000,,,687,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5945.50,,V81,,,-8.10,-8.10,5500.00,-445.50,2200,Umsatzsteuer (UST),,,-445.50,,,,,,,,,,,,,,,
,683,0,47,0,,,2024-11-26T00:00:00.000,,,688,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,684,0,48,0,,,2024-11-27T00:00:00.000,,,689,,,,,,,,Stadt Uster,,6230,"Verkehrsabgaben, Gebühren",1020,Bankguthaben,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,685,0,49,0,,,2024-11-27T00:00:00.000,,,690,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,686,0,50,0,,,2024-11-27T00:00:00.000,,,691,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,687,0,51,0,,,2024-11-27T00:00:00.000,,,692,,,,,,,,"Jomos, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2702.50,,V81,,,-8.10,-8.10,2500.00,-202.50,2200,Umsatzsteuer (UST),,,-202.50,,,,,,,,,,,,,,,
,688,0,52,0,,,2024-11-27T00:00:00.000,,,693,,,,,,,,"Scherrer Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,6918.40,,V81,,,-8.10,-8.10,6400.00,-518.40,2200,Umsatzsteuer (UST),,,-518.40,,,,,,,,,,,,,,,
,689,0,53,0,,,2024-11-29T00:00:00.000,,,694,,,,,,,,Burger King,,5820,Spesen,1020,Bankguthaben,19.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,690,0,54,0,,,2024-11-29T00:00:00.000,,,695,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,143.41,,I81,,,8.10,8.10,132.66,10.75,2200,Umsatzsteuer (UST),,,10.75,,,,,,,,,,,,,,,
,691,0,55,0,,,2024-11-29T00:00:00.000,,,696,,,,,,,,MultiLeasing AG,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,563.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692,0,56,0,,,2024-11-29T00:00:00.000,,,697,,,,,,,,"Isa Aksoy, Lohnkorrektur",,5000,Lohnaufwand,1020,Bankguthaben,1500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,693,0,57,0,,,2024-11-29T00:00:00.000,,,698,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,73.30,,I81,,,8.10,8.10,67.81,5.49,2200,Umsatzsteuer (UST),,,5.49,,,,,,,,,,,,,,,
,694,0,58,0,,,2024-12-02T00:00:00.000,,,699,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,10.89,,I81,,,8.10,8.14,10.07,0.82,2200,Umsatzsteuer (UST),,,0.82,,,,,,,,,,,,,,,
,695,0,59,0,,,2024-12-02T00:00:00.000,,,700,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,52.30,,M81,,,8.10,8.10,48.38,3.92,2200,Umsatzsteuer (UST),,,3.92,,,,,,,,,,,,,,,
,696,0,60,0,,,2024-12-02T00:00:00.000,,,701,,,,,,,,Restaurant La Pizza,,5820,Spesen,1020,Bankguthaben,68.00,,I81,,,8.10,8.11,62.90,5.10,2200,Umsatzsteuer (UST),,,5.10,,,,,,,,,,,,,,,
,697,0,61,0,,,2024-12-02T00:00:00.000,,,702,,,,,,,,Obi,,4000,Materialaufwand Produktion,1020,Bankguthaben,79.80,,M81,,,8.10,8.10,73.82,5.98,2200,Umsatzsteuer (UST),,,5.98,,,,,,,,,,,,,,,
,698,0,62,0,,,2024-12-02T00:00:00.000,,,703,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,114.99,,I81,,,8.10,8.10,106.37,8.62,2200,Umsatzsteuer (UST),,,8.62,,,,,,,,,,,,,,,
,699,0,63,0,,,2024-12-02T00:00:00.000,,,704,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,115.30,,M81,,,8.10,8.10,106.66,8.64,2200,Umsatzsteuer (UST),,,8.64,,,,,,,,,,,,,,,
,700,0,64,0,,,2024-12-02T00:00:00.000,,,705,,,,,,,,Selda Aksoy,,5820,Spesen,1020,Bankguthaben,2655.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,701,0,65,0,,,2024-12-03T00:00:00.000,,,706,,,,,,,,AXA Haftpflichtversicherung ,,6300,"Sachversicherungen, Abgaben, Gebühren, Bewilligungen",1020,Bankguthaben,798.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,702,0,66,0,,,2024-12-03T00:00:00.000,,,707,,,,,,,,Isiker Treuhand ,,6530,Buchführung und Beratungsaufwand,1020,Bankguthaben,3000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,703,0,67,0,,,2024-12-04T00:00:00.000,,,708,,,,,,,,Migros,,5820,Spesen,1020,Bankguthaben,51.15,,I81,,,8.10,8.09,47.32,3.83,2200,Umsatzsteuer (UST),,,3.83,,,,,,,,,,,,,,,
,704,0,68,0,,,2024-12-04T00:00:00.000,,,709,,,,,,,,Tchibo,,5820,Spesen,1020,Bankguthaben,33.50,,I26,,,2.60,2.60,32.65,0.85,2200,Umsatzsteuer (UST),,,0.85,,,,,,,,,,,,,,,
,705,0,69,0,,,2024-12-06T00:00:00.000,,,710,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,104.00,,M81,,,8.10,8.10,96.21,7.79,2200,Umsatzsteuer (UST),,,7.79,,,,,,,,,,,,,,,
,706,0,70,0,,,2024-12-06T00:00:00.000,,,711,,,,,,,,Restaurant Meat's,,5820,Spesen,1020,Bankguthaben,170.00,,I81,,,8.10,8.10,157.26,12.74,2200,Umsatzsteuer (UST),,,12.74,,,,,,,,,,,,,,,
,707,0,71,0,,,2024-12-06T00:00:00.000,,,712,,,,,,,,Suva,,5730,Unfallversicherung,1020,Bankguthaben,3624.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,708,0,72,0,,,2024-12-09T00:00:00.000,,,713,,,,,,,,Remondis Recycling AG,,6460,Entsorgungsaufwand,1020,Bankguthaben,56.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,709,0,73,0,,,2024-12-09T00:00:00.000,,,714,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,111.85,,I81,,,8.10,8.10,103.47,8.38,2200,Umsatzsteuer (UST),,,8.38,,,,,,,,,,,,,,,
,710,0,74,0,,,2024-12-09T00:00:00.000,,,715,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,798.90,,M81,,,8.10,8.10,739.04,59.86,2200,Umsatzsteuer (UST),,,59.86,,,,,,,,,,,,,,,
,711,0,75,0,,,2024-12-09T00:00:00.000,,,716,,,,,,,,"Isa Aksoy, Lohnkorrektur",,5000,Lohnaufwand,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,712,0,76,0,,,2024-12-11T00:00:00.000,,,717,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,173.74,,I81,,,8.10,8.10,160.72,13.02,2200,Umsatzsteuer (UST),,,13.02,,,,,,,,,,,,,,,
,713,0,77,0,,,2024-12-12T00:00:00.000,,,718,,,,,,,,Media Markt,,6500,Büromaterial und Drucksachen,1020,Bankguthaben,79.00,,I81,,,8.10,8.10,73.08,5.92,2200,Umsatzsteuer (UST),,,5.92,,,,,,,,,,,,,,,
,714,0,78,0,,,2024-12-12T00:00:00.000,,,719,,,,,,,,SVA,,5700,"AHV, IV, EO Inhaber",1020,Bankguthaben,2420.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,715,0,79,0,,,2024-12-12T00:00:00.000,,,720,,,,,,,,Media Markt,,6500,Büromaterial und Drucksachen,1020,Bankguthaben,2746.90,,I81,,,8.10,8.10,2541.07,205.83,2200,Umsatzsteuer (UST),,,205.83,,,,,,,,,,,,,,,
,716,0,80,0,,,2024-12-13T00:00:00.000,,,721,,,,,,,,Adams Doner,,5820,Spesen,1020,Bankguthaben,62.70,,I81,,,8.10,8.10,58.00,4.70,2200,Umsatzsteuer (UST),,,4.70,,,,,,,,,,,,,,,
,717,0,81,0,,,2024-12-13T00:00:00.000,,,722,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,1707.45,,M81,,,8.10,8.10,1579.51,127.94,2200,Umsatzsteuer (UST),,,127.94,,,,,,,,,,,,,,,
,718,0,82,0,,,2024-12-13T00:00:00.000,,,723,,,,,,,,Suva,,5730,Unfallversicherung,1020,Bankguthaben,3624.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,719,0,0,0,,,2024-12-13T00:00:00.000,,,724,,,,,,,,Parkhaus,,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,70.00,,I81,,,8.10,8.11,64.75,5.25,2200,Umsatzsteuer (UST),,,5.25,,,,,,,,,,,,,,,
,720,0,83,0,,,2024-12-13T00:00:00.000,,,725,,,,,,,,B. Barmettler GmbH,,1020,Bankguthaben,3000,Bruttoertrag Arbeit,756.70,,V81,,,-8.10,-8.10,700.00,-56.70,2200,Umsatzsteuer (UST),,,-56.70,,,,,,,,,,,,,,,
,721,0,84,0,,,2024-12-13T00:00:00.000,,,726,,,,,,,,B. Barmettler GmbH,,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1405.30,,V81,,,-8.10,-8.10,1300.00,-105.30,2200,Umsatzsteuer (UST),,,-105.30,,,,,,,,,,,,,,,
,722,0,85,0,,,2024-12-14T00:00:00.000,,,727,,,,,,,,MöMax Dübendorf,,1510,Mobiliar und Sachanlagen,1020,Bankguthaben,172.85,,I81,,,8.10,8.10,159.90,12.95,2200,Umsatzsteuer (UST),,,12.95,,,,,,,,,,,,,,,
,723,0,0,0,,,2024-12-16T00:00:00.000,,,728,,,,,,,,Migros,,4000,Materialaufwand Produktion,1020,Bankguthaben,28.85,,M81,,,8.10,8.09,26.69,2.16,2200,Umsatzsteuer (UST),,,2.16,,,,,,,,,,,,,,,
,724,0,86,0,,,2024-12-16T00:00:00.000,,,729,,,,,,,,Bauhaus,,4000,Materialaufwand Produktion,1020,Bankguthaben,161.30,,M81,,,8.10,8.10,149.21,12.09,2200,Umsatzsteuer (UST),,,12.09,,,,,,,,,,,,,,,
,725,0,87,0,,,2024-12-16T00:00:00.000,,,730,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,27.03,,V81,,,-8.10,-8.12,25.00,-2.03,2200,Umsatzsteuer (UST),,,-2.03,,,,,,,,,,,,,,,
,726,0,88,0,,,2024-12-17T00:00:00.000,,,731,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,92.20,,M81,,,8.10,8.10,85.29,6.91,2200,Umsatzsteuer (UST),,,6.91,,,,,,,,,,,,,,,
,727,0,89,0,,,2024-12-17T00:00:00.000,,,732,,,,,,,,"Eni,TS",,6210,Betriebsstoffe,1020,Bankguthaben,123.30,,I81,,,8.10,8.10,114.06,9.24,2200,Umsatzsteuer (UST),,,9.24,,,,,,,,,,,,,,,
,728,0,90,0,,,2024-12-17T00:00:00.000,,,733,,,,,,,,"Isa Aksoy, Lohnkorrektur",,5000,Lohnaufwand,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,729,0,91,0,,,2024-12-17T00:00:00.000,,,734,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1560.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,730,0,92,0,,,2024-12-17T00:00:00.000,,,735,,,,,,,,"Huber + Bühler, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1243.15,,V81,,,-8.10,-8.10,1150.00,-93.15,2200,Umsatzsteuer (UST),,,-93.15,,,,,,,,,,,,,,,
,731,0,93,0,,,2024-12-18T00:00:00.000,,,736,,,,,,,,EKZ,,6400,"Strom, Wasser, Brennstoffe",1020,Bankguthaben,89.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,732,0,94,0,,,2024-12-18T00:00:00.000,,,737,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,102.55,,M81,,,8.10,8.10,94.87,7.68,2200,Umsatzsteuer (UST),,,7.68,,,,,,,,,,,,,,,
,733,0,95,0,,,2024-12-18T00:00:00.000,,,738,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,206.05,,M81,,,8.10,8.10,190.61,15.44,2200,Umsatzsteuer (UST),,,15.44,,,,,,,,,,,,,,,
,734,0,96,0,,,2024-12-18T00:00:00.000,,,739,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,274.80,,M81,,,8.10,8.10,254.21,20.59,2200,Umsatzsteuer (UST),,,20.59,,,,,,,,,,,,,,,
,735,0,97,0,,,2024-12-18T00:00:00.000,,,740,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,399.20,,M81,,,8.10,8.10,369.29,29.91,2200,Umsatzsteuer (UST),,,29.91,,,,,,,,,,,,,,,
,736,0,98,0,,,2024-12-19T00:00:00.000,,,741,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,1369.25,,M81,,,8.10,8.10,1266.65,102.60,2200,Umsatzsteuer (UST),,,102.60,,,,,,,,,,,,,,,
,737,0,0,0,,,2024-12-19T00:00:00.000,,,742,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,39.00,,I81,,,8.10,8.09,36.08,2.92,2200,Umsatzsteuer (UST),,,2.92,,,,,,,,,,,,,,,
,738,0,0,0,,,2024-12-20T00:00:00.000,,,743,,,,,,,,Costa Viola Restaurant,,5820,Spesen,1020,Bankguthaben,100.00,,I81,,,8.10,8.10,92.51,7.49,2200,Umsatzsteuer (UST),,,7.49,,,,,,,,,,,,,,,
,739,0,99,0,,,2024-12-20T00:00:00.000,,,744,,,,,,,,"Gasser Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2500.35,,V81,,,-8.10,-8.10,2313.00,-187.35,2200,Umsatzsteuer (UST),,,-187.35,,,,,,,,,,,,,,,
,740,0,100,0,,,2024-12-20T00:00:00.000,,,745,,,,,,,,STWEG,,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2702.50,,V81,,,-8.10,-8.10,2500.00,-202.50,2200,Umsatzsteuer (UST),,,-202.50,,,,,,,,,,,,,,,
,741,0,101,0,,,2024-12-20T00:00:00.000,,,746,,,,,,,,"Scherrer Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5983.34,,V81,,,-8.10,-8.10,5535.00,-448.34,2200,Umsatzsteuer (UST),,,-448.34,,,,,,,,,,,,,,,
,742,0,102,0,,,2024-12-23T00:00:00.000,,,747,,,,,,,,"Eni,TS",,6210,Betriebsstoffe,1020,Bankguthaben,65.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
